model,price,transmission,mileage,fuelType,tax,mpg,engineSize,carAge
4,10.372553242053888,0,4015,0,145,48.7,2.0,1
3,10.08455832742843,0,5000,2,145,39.8,2.0,1
10,10.403353336065777,0,5015,0,145,38.2,2.0,1
3,10.183767295221147,0,3215,2,145,38.7,2.0,1
3,10.08455832742843,0,5015,0,145,50.4,2.0,1
7,10.544551653225849,2,7500,0,145,50.4,3.0,2
11,10.894329015674579,2,12603,0,145,32.1,3.0,2
12,10.932571111885405,2,5415,0,145,33.6,3.0,1
6,10.503696737436805,2,5658,0,150,38.2,3.0,1
12,11.050096039472493,2,9991,0,150,32.8,3.0,1
0,10.04107321548869,2,3135,2,150,44.8,1.5,1
11,10.307284603543595,2,30985,0,160,48.7,3.0,3
9,9.949893925350283,2,28450,2,145,47.9,1.4,3
10,10.274016090763396,2,21357,0,150,55.4,2.0,2
10,10.29112807573174,2,28797,0,240,42.8,3.0,4
10,10.462245830057421,2,8911,0,145,38.2,2.0,1
9,10.019936365179374,1,19097,2,145,49.6,1.4,2
11,10.66825747676904,0,100,0,145,33.6,3.0,1
3,10.691262862174856,2,3700,0,145,39.2,3.0,0
0,9.739202358228273,1,9515,2,145,55.4,1.4,2
8,9.997433165378656,1,7815,0,145,47.9,1.6,1
8,10.202480416133776,0,4515,2,145,33.2,2.0,1
5,10.656553223307316,0,515,0,145,37.7,3.0,1
9,10.12543038327382,1,4515,2,145,40.9,1.5,1
5,10.372553242053888,0,6615,0,145,47.9,2.0,1
9,10.202480416133776,2,8838,0,145,48.7,2.0,1
9,10.12543038327382,1,4715,2,145,40.9,1.5,1
9,10.12543038327382,1,6015,2,145,40.9,1.5,1
8,9.875602349046593,1,8475,2,150,52.3,1.4,2
9,9.996522418503318,2,29500,2,150,47.9,1.4,2
2,10.104385494903019,2,7508,2,150,42.2,1.5,1
2,10.432644132986843,2,6763,2,150,34.5,2.0,1
4,10.432644132986843,2,4945,2,150,36.7,2.0,1
10,10.55711397493379,2,4322,2,150,32.1,2.0,1
9,10.307284603543595,2,2451,2,150,32.1,2.0,1
0,10.165467127635536,2,2888,2,150,44.8,1.5,0
10,10.914178959831768,2,9503,0,150,32.5,3.0,1
2,10.104385494903019,2,7230,2,150,41.5,1.5,1
8,9.926715678655334,1,5015,0,145,49.6,1.6,1
5,10.256606180272083,0,6015,0,145,47.9,2.0,1
3,10.019936365179374,0,6722,2,145,39.2,2.0,1
4,10.340774272967248,1,815,2,145,37.2,2.0,1
2,10.183011437286446,2,2803,2,145,42.2,1.5,1
0,10.0190458931704,2,8078,2,145,47.1,1.0,1
8,10.220121446937677,2,1427,2,145,40.9,1.5,1
0,10.04107321548869,2,2060,2,145,44.8,1.5,1
8,9.949893925350283,2,22216,2,150,54.3,1.4,3
6,10.461673747661957,2,10500,0,150,38.2,3.0,2
7,10.517320926376348,2,2146,0,150,50.4,3.0,2
0,10.0190458931704,2,6063,2,150,47.1,1.0,1
10,10.403353336065777,0,5515,0,145,38.2,2.0,1
5,10.324497871979755,0,11922,0,145,47.9,2.0,1
4,10.307952160310709,0,2050,2,145,37.7,2.0,1
9,10.274016090763396,2,14768,2,145,31.7,2.0,1
4,9.613803477413674,1,28392,0,30,60.1,2.0,5
3,9.901986426409861,2,26882,2,145,52.3,2.0,3
0,10.04107321548869,2,1145,2,145,44.8,1.5,1
0,10.0190458931704,2,3241,2,150,47.1,1.0,1
2,10.104385494903019,2,1183,2,150,43.5,1.5,0
8,10.201738576337144,2,1147,2,150,40.9,1.5,1
3,10.124629101179664,0,5268,2,145,39.2,2.0,1
8,9.849559210510572,1,19638,2,150,52.3,1.4,3
2,10.083723602839061,1,6857,0,145,51.4,1.6,1
0,10.104385494903019,2,1870,2,145,44.8,1.0,0
9,9.925738161470948,2,31608,2,145,47.9,1.4,3
10,10.163926888594034,2,25574,2,235,37.7,2.0,4
9,10.402746539930654,2,1844,2,145,31.7,2.0,1
11,10.788287617318913,2,1916,0,145,32.8,3.0,1
4,10.330387941364357,0,250,2,145,40.4,2.0,1
3,10.238172478583245,0,2777,2,145,40.9,2.0,1
3,10.062625773874425,2,10767,2,145,42.8,2.0,2
9,9.90098442231801,2,25111,0,145,51.4,2.0,4
2,9.90098442231801,1,2888,0,145,51.4,1.6,1
11,10.867615613824443,0,4741,0,145,33.2,3.0,1
10,10.544024782823776,2,30000,2,145,34.0,3.0,3
9,10.340128278112742,2,5572,2,145,31.7,2.0,1
2,10.0190458931704,2,10217,2,145,42.2,1.5,1
2,10.417807065556374,2,4460,2,145,34.5,2.0,1
11,10.8187777840767,0,6125,0,145,33.2,3.0,1
25,9.90098442231801,2,30851,2,200,42.8,2.0,5
8,10.238172478583245,0,4155,2,145,33.2,2.0,1
8,10.301928045707328,2,2611,2,145,33.2,2.0,1
10,10.5184028848265,2,6502,0,145,38.2,2.0,1
10,10.504793529430493,2,4500,0,145,38.2,2.0,1
4,10.307284603543595,1,5122,2,145,37.2,2.0,1
4,10.238172478583245,0,3584,0,145,49.6,2.0,1
11,10.667791927412402,2,6935,0,145,33.6,3.0,1
10,10.777914080311584,0,4507,0,145,34.5,3.0,1
7,10.489884363149192,2,20672,0,145,50.4,3.0,2
4,10.273325483001141,2,2866,2,145,39.8,2.0,1
12,10.975926966900214,2,8450,0,145,33.6,3.0,1
2,10.20322170601205,2,2085,2,145,38.2,2.0,1
6,10.075127260983223,2,22405,0,145,53.3,3.0,4
8,9.987139125031739,2,21177,2,145,52.3,1.4,2
10,10.195783962538654,2,19035,0,145,56.5,2.0,2
5,10.5184028848265,2,5695,2,145,34.0,2.0,1
3,9.890908770329268,2,18557,2,145,50.4,1.4,2
2,9.795066803581708,2,36910,2,125,49.6,2.0,4
0,10.04107321548869,2,1938,2,145,47.1,1.0,1
0,10.04107321548869,2,6745,2,145,47.1,1.0,1
5,10.340128278112742,2,9330,0,145,47.9,2.0,1
2,10.402746539930654,2,2308,2,145,34.5,2.0,1
2,9.598998361767967,1,38650,2,20,60.1,1.0,3
2,9.735068900911164,2,54114,0,125,57.6,2.0,4
8,9.898475010712584,1,16755,2,145,52.3,1.4,3
10,10.146237633489257,2,33916,2,150,40.9,2.0,3
3,9.67721410821299,2,35000,0,20,70.6,2.0,4
0,10.163926888594034,2,2888,2,150,44.8,1.5,0
9,10.517320926376348,2,2888,2,150,39.2,1.5,0
0,10.124629101179664,2,2888,2,150,44.8,1.5,0
8,9.949893925350283,2,8500,2,150,54.3,1.4,3
25,9.90098442231801,2,27685,2,165,43.5,2.0,5
2,9.595262578853017,1,17856,2,20,60.1,1.4,4
2,10.163926888594034,2,4900,2,145,43.5,1.5,1
2,10.273325483001141,2,8679,2,145,34.9,2.0,1
2,10.04107321548869,2,8226,2,145,56.5,1.5,2
11,10.75683848463641,0,36813,0,300,39.2,4.0,3
3,10.666627104916108,2,2000,0,145,39.8,3.0,0
5,10.396658241063397,2,3596,0,145,50.4,2.0,1
11,10.81777628173961,0,26979,0,145,39.2,4.0,3
11,10.949050620114422,2,5330,0,145,39.2,4.0,2
10,10.338511462885837,0,7329,0,145,39.2,2.0,1
4,10.357742824813725,0,8850,0,145,44.1,2.0,1
3,10.16199824768763,2,2581,2,145,39.2,2.0,1
2,10.184900011974314,1,1500,0,145,55.4,2.0,0
8,10.184900011974314,2,1500,2,145,42.2,1.5,0
11,10.949050620114422,2,1500,0,145,33.2,3.0,0
25,10.517320926376348,1,9121,2,145,34.9,2.0,1
2,10.156189906091882,2,3861,2,145,41.5,1.5,1
6,9.913437883389296,0,40674,0,125,61.4,3.0,4
7,10.542706391070517,2,6098,0,145,50.4,3.0,2
2,9.898475010712584,2,9058,0,145,62.8,2.0,2
3,10.271596874100524,2,150,0,145,53.3,2.0,1
10,10.794460476425993,2,4564,0,145,34.5,3.0,0
8,9.735068900911164,1,39424,2,145,55.4,1.0,3
5,10.357742824813725,0,7500,0,145,47.9,2.0,1
9,10.484305548122153,0,4000,2,145,32.1,2.0,1
2,9.98736903651683,1,4909,0,145,51.4,1.6,1
5,10.333645273234664,2,6500,2,145,34.9,2.0,1
9,10.300584410973777,1,1501,0,145,42.8,2.0,0
10,10.388995368317829,2,5808,0,145,39.2,2.0,1
9,10.184900011974314,1,1553,2,145,40.9,1.5,0
10,10.564886034781493,2,2000,0,145,38.2,2.0,0
10,10.689669599063263,2,500,1,135,117.7,2.0,0
3,9.927936232938437,1,30008,2,145,48.7,1.4,2
2,9.546455401949554,1,37350,2,20,60.1,1.4,4
2,9.581903928408666,1,27209,2,30,56.5,1.2,4
3,9.564512185696797,1,35080,0,0,74.3,2.0,4
4,9.674074388208323,1,58386,2,200,40.4,2.0,5
9,10.183011437286446,1,2888,2,145,40.9,1.5,1
2,9.994241915804592,1,6012,0,145,51.4,1.6,1
2,9.761463052506711,2,41206,0,125,57.6,2.0,4
0,9.514215624322715,2,65375,2,30,70.6,1.4,4
2,10.085017129129874,2,24472,2,150,43.5,2.0,3
2,9.994241915804592,0,6000,0,145,51.4,2.0,1
4,10.307284603543595,2,2888,2,145,40.4,2.0,0
4,10.307284603543595,2,2888,2,145,39.8,2.0,1
4,10.238172478583245,2,2888,2,145,40.4,2.0,1
11,10.644233711895351,0,16000,0,145,33.6,3.0,1
2,9.708080756193517,1,21400,2,145,60.1,1.0,3
17,10.858036996527373,0,19980,2,145,29.4,4.0,3
10,10.344963098167325,2,5401,0,145,39.2,2.0,1
4,10.236381967809457,0,9076,0,145,45.6,2.0,1
4,10.17542126801977,1,7601,2,145,37.7,2.0,1
9,10.136581434703507,1,12236,2,145,39.8,1.5,1
3,10.032320424379096,0,4797,2,145,39.2,2.0,1
8,9.898475010712584,1,11286,2,145,42.8,1.5,1
5,10.401227936753463,0,8012,0,145,45.6,2.0,1
3,10.1226230824528,0,6647,0,145,46.3,2.0,1
2,9.49514330367712,2,42203,2,20,60.1,1.4,4
10,10.594131602877955,0,26,2,145,32.1,2.0,1
3,10.096171896365629,0,4601,0,145,51.4,2.0,1
9,10.194289752324153,1,2200,2,145,39.8,1.5,1
9,10.260987156349417,1,1793,0,145,40.9,2.0,1
5,10.365648004320837,0,9756,0,145,45.6,2.0,1
4,10.48849257447637,0,4896,0,145,50.4,2.0,1
2,9.676900579444158,2,27306,0,125,61.4,2.0,4
4,10.236202740279628,2,28241,2,145,38.2,3.0,3
2,9.875345246589848,2,27272,2,200,42.8,1.8,4
3,10.305613759378778,0,5485,2,145,35.8,2.0,1
4,10.161805178857993,2,9391,2,145,39.8,2.0,1
4,10.126231023828998,2,14850,2,145,39.8,2.0,1
2,9.975575628930383,2,16583,2,145,48.7,2.0,3
3,9.970912528850917,2,11548,2,145,50.4,2.0,2
10,10.428068141534455,2,5092,2,145,40.4,2.0,2
10,10.471496589829572,2,3249,2,145,32.1,2.0,1
25,10.267957039940773,2,12464,2,145,34.9,2.0,1
3,10.055994024250897,2,7943,2,145,42.8,2.0,2
3,10.122422259076282,0,30085,2,145,38.7,3.0,3
2,9.925493632798743,2,22855,0,125,57.6,2.0,4
10,10.357425314095071,2,7601,0,145,38.2,2.0,1
2,9.98460660382092,2,7836,2,145,42.2,1.5,1
0,9.975575628930383,2,9021,2,150,40.9,2.0,1
0,9.975575628930383,2,6501,2,150,40.9,2.0,1
10,10.303940118820748,2,26974,2,145,40.4,2.0,2
10,10.5144752032011,2,3143,2,145,32.1,2.0,1
10,10.530494930591528,2,4888,2,145,32.1,2.0,1
10,10.300416329622006,2,14794,2,145,40.4,2.0,3
10,10.503696737436805,2,9598,2,145,32.1,2.0,1
10,10.201553030367597,2,21248,0,145,55.4,2.0,2
10,10.462817585361734,0,3000,2,145,32.1,2.0,1
10,10.470078954207976,2,7533,2,145,32.1,2.0,1
4,10.271423848751878,0,4000,0,145,47.1,2.0,1
0,9.503009985939002,2,22653,2,145,64.2,1.0,3
10,10.702120240942051,2,6000,0,145,36.2,2.0,1
11,10.455934850992938,0,16828,0,200,47.9,3.0,4
2,10.341419850781794,2,4799,2,145,34.9,2.0,1
10,10.397878869838694,2,84,0,145,38.2,2.0,1
0,10.020826044953361,2,1954,2,145,44.8,1.5,1
9,10.396658241063397,2,3669,2,145,32.1,2.0,1
25,9.87302834505142,2,37236,2,160,44.1,2.0,5
2,10.183011437286446,2,25100,2,145,43.5,2.0,3
6,10.163926888594034,2,27431,0,145,52.3,3.0,2
10,10.333645273234664,0,10301,0,145,39.2,2.0,1
10,10.333645273234664,0,10566,0,145,39.2,2.0,1
5,9.89822372286103,2,29535,2,145,49.6,1.8,2
10,10.177134086023445,2,18818,0,145,56.5,2.0,2
3,9.877913301416697,2,15061,2,145,51.4,1.4,2
2,10.388841510328449,2,7500,1,135,141.3,1.4,0
8,10.192231560934287,2,5295,2,145,39.8,1.5,1
17,11.603634165095691,2,1500,2,150,22.1,4.0,0
0,9.391911647379434,1,22750,2,0,67.3,1.0,4
2,9.89318465954023,0,6000,0,145,52.3,1.6,1
4,10.379566439972283,0,4500,2,145,37.2,2.0,1
9,10.199695674707343,1,4000,0,145,42.8,2.0,1
4,10.351213619358802,0,4000,2,145,37.7,2.0,1
5,10.325318014730557,0,6500,0,145,47.9,2.0,1
2,9.822819649468673,2,21055,2,30,56.5,1.4,3
11,10.714195521835219,2,8293,0,150,32.8,3.0,1
2,10.394824499718256,2,2893,2,150,34.9,2.0,1
10,10.417807065556374,2,310,2,150,33.2,2.0,0
16,10.992890902118928,2,4500,2,145,30.1,2.9,1
3,10.746131744241984,0,2000,0,145,39.2,3.0,1
3,10.357584082056029,0,2500,0,145,50.4,2.0,0
3,10.16199824768763,0,11001,0,145,47.9,2.0,1
2,9.959395184474424,0,9508,0,145,53.3,1.6,1
2,10.005592775473282,2,6159,0,145,52.3,1.6,1
9,10.156189906091882,1,5000,2,145,40.9,1.5,1
8,10.300584410973777,0,9000,2,145,33.2,2.0,1
8,10.075337809462788,1,5000,0,145,46.3,1.6,1
2,10.01681623784313,1,9500,0,145,55.4,2.0,1
10,10.349774655164548,0,5000,0,145,39.2,2.0,1
2,9.740380214665977,2,8129,2,145,56.5,1.5,3
0,9.258177701390343,2,18753,2,20,60.1,1.4,6
3,8.921991410536698,2,87909,0,125,58.9,2.0,7
5,9.721125994942152,2,56900,0,145,56.5,2.0,4
0,9.577757412446818,1,7620,2,150,56.5,1.4,3
2,10.103362476910984,2,8424,0,150,50.4,2.0,1
8,9.925493632798743,2,12079,2,150,54.3,1.4,3
4,9.996294602122335,2,16669,2,150,47.9,2.0,3
3,10.163926888594034,2,32585,2,240,38.7,3.0,3
9,9.949893925350283,2,28454,0,150,51.4,2.0,4
10,10.79650965747093,2,705,0,145,34.5,3.0,0
9,10.20322170601205,2,4105,0,145,48.7,2.0,1
9,10.373178632943564,2,4740,2,145,32.1,2.0,1
9,10.255727677184748,0,14385,2,145,31.7,2.0,1
9,10.488353289010583,0,3000,0,145,47.1,2.0,0
11,10.89488575689709,2,4000,0,145,33.2,3.0,0
3,10.643041105910228,2,4200,0,145,40.9,3.0,0
10,10.797430420746375,0,1000,0,145,34.5,3.0,0
0,10.077230753555211,2,1000,2,145,44.8,1.5,0
12,11.031577734023836,2,1500,0,145,32.8,3.0,0
0,10.161805178857993,0,1500,2,145,44.1,1.0,0
3,9.445412494155667,1,69000,0,20,70.6,2.0,3
8,9.877913301416697,2,31078,2,145,52.3,1.4,3
0,9.546455401949554,1,11799,2,150,47.9,1.0,2
9,9.61547209118311,2,25440,2,150,45.6,1.4,6
9,9.648595302907339,1,28585,0,125,56.5,2.0,4
9,9.993693820422276,2,18203,0,150,53.3,2.0,3
9,9.973200164947428,2,10091,2,150,47.9,1.4,3
9,9.822494393326597,2,39913,2,150,47.9,1.4,3
3,9.673319386284954,2,30431,0,125,56.5,2.0,5
2,9.667765219015058,1,39967,0,125,57.6,2.0,4
5,9.795345393916424,1,49363,0,30,62.8,2.0,5
8,10.038368034729945,2,14569,2,145,52.3,1.4,2
3,10.203592144986466,2,4000,2,145,38.7,2.0,1
4,10.300416329622006,1,3000,2,145,37.2,2.0,1
8,9.84903136674007,1,3000,0,145,49.6,1.6,1
4,10.526614548389263,0,3000,0,145,45.6,2.0,1
11,10.664293381569887,0,4000,0,145,33.6,3.0,1
8,10.239959789157341,0,4000,2,145,33.2,2.0,1
10,10.447264276441805,2,2812,0,145,38.2,2.0,1
9,9.81159153783159,1,21916,2,125,51.4,1.4,3
0,9.573593631275038,2,9362,2,150,57.6,1.4,3
2,9.679718805828,1,21675,2,20,60.1,1.4,3
3,9.791885375954825,2,11150,2,30,55.4,2.0,4
8,10.126271039034782,1,3708,2,150,43.5,1.5,1
2,9.392245175273795,1,42000,2,30,57.6,1.4,5
9,9.581559041355757,2,30000,2,145,45.6,1.4,6
10,10.043032079974024,0,28000,0,200,47.1,2.0,4
2,9.61547209118311,1,24000,2,20,60.1,1.4,5
2,9.29605924737872,2,33000,0,20,72.4,1.6,6
4,9.710509415553645,2,38000,0,165,52.3,2.0,4
14,10.203406942652387,2,60457,2,300,34.9,2.5,5
7,10.117792155183134,2,36354,0,200,47.1,3.0,3
9,9.876116355739995,2,18254,2,145,47.9,1.4,3
8,10.06236987759632,2,6780,2,145,42.2,1.5,1
2,9.902987427494446,1,6989,2,145,44.8,1.5,1
5,9.897871813750493,1,21178,0,150,61.4,2.0,3
0,9.538780436900131,2,26000,2,30,56.5,1.4,4
0,9.52995706295831,1,6829,2,150,56.5,1.4,3
16,10.776766393816992,2,9641,2,145,32.5,2.9,2
25,10.221759448941915,2,11000,2,145,40.9,2.0,3
2,9.73477299914839,1,12512,2,20,60.1,1.4,4
10,10.021048341275273,2,17550,0,200,47.1,2.0,4
10,9.946930110378965,2,41581,0,205,47.1,2.0,4
11,11.047551104108155,2,25062,0,150,37.2,4.0,2
5,10.323644209387282,0,6498,0,145,50.4,2.0,1
10,10.515641573886542,2,4186,2,145,32.1,2.0,0
10,10.896554123212333,0,4394,0,145,34.5,3.0,0
9,9.846282078765348,2,35496,2,150,47.9,1.4,4
8,9.791885375954825,2,48201,2,150,54.3,1.4,3
11,10.724368099605625,2,14687,0,145,32.8,3.0,1
5,9.925738161470948,2,29530,0,30,61.4,2.0,3
0,9.487593248937424,1,28502,2,30,56.5,1.4,3
10,10.515966830028619,2,6000,2,145,32.1,2.0,1
2,9.47039427731049,1,20661,2,20,62.8,1.0,3
2,10.076936530826485,2,14721,2,145,41.5,1.5,1
9,10.308619271743055,2,7805,2,145,31.7,2.0,1
12,11.204972655676087,2,1500,0,150,32.8,3.0,0
9,9.989435864672492,2,8325,2,150,47.9,1.4,4
4,9.510074525452104,1,31650,2,150,49.6,1.8,6
2,10.07280829715283,2,7594,2,150,42.2,1.5,1
10,10.427920179708336,2,5799,0,150,38.2,2.0,1
3,9.877913301416697,1,14417,0,0,74.3,2.0,3
2,9.648272670221848,1,12033,2,20,60.1,1.0,3
8,9.89822372286103,1,16000,2,145,50.4,1.4,3
11,10.856977725399389,2,15955,0,145,39.2,4.0,3
3,10.122422259076282,2,3679,2,145,38.7,2.0,1
3,10.273325483001141,2,11986,2,145,36.7,3.0,2
4,10.20322170601205,2,3481,2,145,39.8,2.0,1
2,10.20322170601205,2,3000,2,145,44.1,1.5,0
4,10.20322170601205,2,3000,2,145,39.8,2.0,0
4,10.349646646971848,2,3000,2,145,40.4,2.0,0
0,9.86526633971593,1,16307,2,235,39.8,2.0,3
10,10.510014188812299,2,6671,0,145,38.2,2.0,1
9,9.903487552536127,2,24498,0,145,55.4,2.0,3
5,10.341419850781794,2,30569,0,145,50.4,3.0,2
2,9.66459564425378,1,23525,2,20,60.1,1.4,3
8,10.177134086023445,0,9100,0,145,46.3,2.0,1
9,10.448569664980209,0,4500,0,145,45.6,2.0,1
10,10.477147120473486,2,2500,0,145,38.2,2.0,1
2,10.081633737919603,2,6000,0,145,52.3,1.6,1
8,10.236202740279628,2,6000,2,145,33.2,2.0,1
11,10.489884363149192,2,22668,0,145,47.9,3.0,3
4,10.199732855648397,2,8445,2,145,39.8,2.0,1
9,9.902987427494446,2,29241,2,200,42.2,2.0,4
2,10.165467127635536,2,6134,0,145,51.4,2.0,1
8,10.081131519778971,2,5257,0,145,46.3,1.6,1
2,9.973200164947428,1,4520,0,145,51.4,1.6,1
11,10.666347345507374,2,2249,0,145,33.6,3.0,1
2,10.084975428581505,2,4894,0,145,50.4,2.0,1
2,9.996340169550745,1,3000,0,145,51.4,1.6,0
9,10.201553030367597,1,3000,2,145,39.8,1.5,0
9,9.97329342678009,1,11500,2,145,49.6,1.4,2
8,9.940108735991773,1,100,0,145,49.6,1.6,1
8,9.900783900961812,1,100,0,145,49.6,1.6,1
11,10.432526305721476,0,27000,0,145,47.9,3.0,3
9,10.595258786916142,0,1000,2,145,31.4,2.0,1
2,10.042814617757227,1,6128,0,145,55.4,2.0,1
2,9.998343083548807,0,4100,0,145,52.3,1.6,1
8,9.881241943588808,1,7052,2,145,42.8,1.5,1
4,10.231387437026681,2,1626,0,145,51.4,2.0,1
9,9.86526633971593,1,28368,0,145,56.5,2.0,3
9,10.144235237798695,2,10255,2,145,40.4,2.0,3
25,9.784140794903562,2,38812,2,160,43.5,2.0,4
9,10.144235237798695,1,8445,0,145,42.8,2.0,1
2,10.042814617757227,0,5310,2,145,43.5,1.5,1
0,10.042814617757227,2,3311,2,145,44.8,1.5,0
0,9.86526633971593,1,2004,2,145,48.7,1.0,0
2,9.679718805828,1,21577,0,20,68.9,1.6,4
5,9.778491062361443,1,15957,0,145,65.7,2.0,2
11,10.729634734557317,0,36537,0,300,39.2,4.0,3
2,10.104140066014805,2,3140,0,145,51.4,2.0,1
2,10.053501114853614,2,3188,2,145,42.2,1.5,1
2,9.878169744551839,1,7251,2,30,60.1,1.4,3
3,10.203555107263542,2,6129,0,145,44.8,2.0,1
3,9.903487552536127,1,11966,2,145,51.4,1.4,3
3,9.501142571764207,1,34343,0,20,67.3,2.0,5
2,9.435481925953065,1,52286,2,145,56.5,1.5,3
25,10.156189906091882,1,33249,2,235,38.7,2.0,3
4,10.119606488913373,2,26693,2,145,50.4,2.0,2
2,9.755567422459507,1,41293,0,20,65.7,2.0,3
4,10.355359033458448,0,2500,2,145,37.7,2.0,1
8,10.122141038577473,1,1500,2,145,45.6,1.0,0
9,10.199435369404942,1,7419,0,145,40.9,2.0,1
8,10.038368034729945,1,1366,2,145,43.5,1.5,1
2,10.042814617757227,2,4576,2,145,43.5,1.5,1
8,10.203592144986466,2,7481,0,145,46.3,2.0,1
4,9.740380214665977,1,17230,0,145,54.3,2.0,4
0,9.740380214665977,2,14682,2,145,56.5,1.4,2
2,9.463042725531936,1,45258,2,20,60.1,1.4,4
3,9.775654181026242,1,25974,2,145,51.4,1.4,3
5,10.105407467398711,2,22929,0,145,61.4,2.0,2
4,10.113545864301683,2,28041,2,145,50.4,2.0,2
3,9.751210117090551,1,37424,0,20,68.9,2.0,3
5,9.791158367562208,2,41672,0,20,64.2,2.0,3
3,9.94270826568941,1,25208,2,145,48.7,1.4,2
2,9.67721410821299,1,23581,2,145,50.4,2.0,3
3,9.692766521220475,1,28692,2,125,50.4,2.0,3
4,10.083723602839061,1,27601,2,145,48.7,2.0,2
3,10.01681623784313,2,27953,0,145,57.6,2.0,2
4,10.105407467398711,2,34733,2,145,50.4,2.0,2
25,9.93788897925346,2,24247,2,160,44.8,2.0,3
2,10.152298850598916,0,14883,2,145,43.5,2.0,3
3,9.724659884996429,2,75882,0,145,53.3,3.0,3
4,9.9281801651265,2,21253,2,30,55.4,2.0,3
9,10.22284996159088,2,15892,2,145,40.4,2.0,2
4,9.861362626235456,1,34251,0,30,64.2,2.0,3
25,9.917143878983614,2,29163,2,160,43.5,2.0,3
4,10.220121446937677,0,2500,2,145,40.4,2.0,1
5,10.183011437286446,0,5950,0,145,50.4,2.0,1
9,9.996340169550745,2,17266,2,145,47.9,1.4,3
10,10.477006245640542,2,6255,2,145,32.1,2.0,1
0,10.08355657427679,0,500,2,145,44.1,1.0,1
4,10.5184028848265,0,2500,2,145,38.7,2.0,1
0,9.987185111557695,2,3000,2,145,44.8,1.0,0
25,10.371802256349902,2,5500,2,145,34.0,2.0,1
2,10.029679577773887,2,1348,2,150,42.2,1.5,1
5,10.455819736453845,2,2500,0,150,50.4,2.0,0
3,10.323841273138044,0,11775,2,145,37.7,3.0,2
4,9.820105943597078,2,34425,0,145,70.6,2.0,3
3,9.724659884996429,1,24285,2,145,52.3,1.4,3
2,9.874316175235847,2,24994,2,30,57.6,1.4,3
3,9.84823907830565,1,22164,0,20,68.9,2.0,3
3,9.898475010712584,1,17269,2,145,51.4,1.4,2
4,9.717157974344635,1,35359,0,145,53.3,2.0,4
3,9.853509182729887,0,11754,2,145,51.4,1.4,3
2,9.525151111816216,1,40264,2,125,52.3,1.4,4
0,9.61547209118311,1,9500,2,145,55.4,1.4,3
2,9.98460660382092,2,8852,2,150,42.2,1.5,1
2,9.61413742298365,1,27073,2,20,60.1,1.4,3
25,9.95227771670556,2,25144,2,200,42.8,2.0,3
3,9.939095980003495,2,54653,0,145,56.5,2.0,3
5,10.23458824535543,2,38625,0,145,54.3,3.0,2
2,9.43946599496794,1,36792,2,20,61.4,1.4,3
3,9.789758787207784,1,28630,0,20,68.9,2.0,3
5,10.255903439554476,2,34907,0,235,43.5,3.0,3
5,9.65020690680168,1,39234,0,30,65.7,2.0,3
2,10.064330077652958,2,12927,2,145,42.2,1.5,1
9,10.305279255277984,2,15039,2,145,31.7,2.0,1
12,10.975926966900214,0,7000,0,145,33.6,3.0,1
4,10.349614642363182,0,2500,2,145,37.7,2.0,1
5,10.194140208432742,0,3000,0,145,47.9,2.0,1
8,9.875602349046593,1,1000,0,145,49.6,1.6,1
4,10.048669562380626,2,24140,0,145,61.4,2.0,3
4,9.940301525658844,2,41748,0,145,65.7,2.0,3
5,9.849559210510572,2,36627,0,145,64.2,2.0,3
5,10.170647989267112,2,31945,0,145,54.3,2.0,2
3,9.680344001221918,2,26048,0,145,72.4,2.0,3
6,9.959395184474424,2,34132,0,30,62.8,3.0,3
2,9.470779708034089,1,31585,2,145,60.1,1.0,3
11,10.406532988983157,2,47380,0,200,47.9,3.0,3
2,9.392661928770137,1,29954,2,20,60.1,1.0,4
2,9.786953736280177,1,38555,0,20,70.6,1.6,3
4,9.499271663828395,2,52140,0,145,56.5,2.0,6
9,9.474625866621567,2,46022,0,200,47.9,2.0,7
25,9.642122788401721,1,33833,0,30,62.8,2.0,4
2,10.088929236666326,2,16048,2,145,43.5,2.0,3
3,9.68190528178887,1,33833,0,30,64.2,2.0,4
9,10.138559674715612,2,21212,2,145,40.4,2.0,3
4,9.863966794373844,2,45029,0,30,65.7,2.0,3
9,9.88837391472608,2,27969,0,160,50.4,2.0,4
9,9.759905824058103,1,39551,0,145,52.3,2.0,4
3,9.698920386794853,2,46415,2,145,51.4,1.4,2
0,9.325898712610455,1,29372,2,0,67.3,1.0,3
4,9.95227771670556,1,24111,0,145,67.3,2.0,2
3,9.822819649468673,2,36044,0,30,64.2,3.0,3
3,9.915910072534686,1,11368,2,145,51.4,1.4,3
2,9.559235128595953,1,61191,0,20,68.9,1.6,4
2,9.869154873455622,1,8014,2,30,56.5,1.4,3
2,9.718662865524054,2,53222,0,30,61.4,2.0,3
3,9.91219949313815,1,16217,2,145,51.4,1.4,2
9,10.00220102547216,2,28619,0,145,53.3,2.0,3
9,9.680156483641596,0,13862,0,145,53.3,2.0,5
9,9.710812583662682,1,38541,2,145,49.6,1.4,4
2,9.903437551286085,1,10697,2,145,54.3,1.5,2
3,9.689675328650802,1,26970,2,145,52.3,1.4,3
2,9.6614159913364,2,26598,2,30,58.9,1.4,3
5,10.037799890143722,2,25126,0,145,61.4,2.0,2
4,9.817384853482716,1,24817,2,125,50.4,2.0,3
2,9.791158367562208,2,49524,2,30,56.5,1.4,3
